finding_id,ticker,date,agent,section,question,standardized_verdict,raw_value,unit,current_period,prior_period,trend,peer_benchmark,peer_verdict,score,max_score,penalty,confidence_1_to_5,materiality,evidence,source_id,source_type,source_date,as_of_date,analyst_interpretation,red_flag_triggered,red_flag_id,follow_up_required
05-009,HAIER,2026-08-13,05_board-and-shareholder-rights,Tenure & Refreshment,Director interlock with parent (Haier Group Corporation),Amber,1,director (Yu Hon To),current,N/A,Stable,No peer set,No peer set,,,,4,Medium,"[Board Members.rtf, Yu, Hon To entry — Independent Non-Executive Director of Haier Group Company]",S01,CapIQ board export,2026-08-13,2026-08-13,Same individual is independent at the parent but only Non-Executive (not independent) at the listed subsidiary — a disclosed but real board-level tie between controller and controlled entity,False,,None — disclosed structural feature
05-010,HAIER,2026-08-13,05_board-and-shareholder-rights,Related-Party Transactions,"Goods/services connected transactions with Haier Group, % of revenue",Red,5.0,% of FY2025 revenue,FY2025,not disclosed for prior year in this pool,Recurring,No peer set,No peer set,,,,5,High,"[FY2025 Annual Report (HKEX, IFRS) - translated, Board's Report Connected Transactions, pp.149-155; business-model/11_capital-allocation-governance.md section 1]",S06,"Filing (HKEX, IFRS) - translated",2026-04-27,2026-08-13,"At the Medium/High materiality boundary; disclosed, independent-director-reviewed, auditor-confirmed under HKEX 14A.56, but recurring and promoter-linked",True,RF-RPT-002,Track this ratio at each annual report for growth relative to revenue
05-011,HAIER,2026-08-13,05_board-and-shareholder-rights,Related-Party Transactions,Related-party borrowings from Haier Group Finance Co.,Red,3767,RMB mn outstanding,FY2025,196 (FY2024),Deteriorating (up ~19x YoY),No peer set,No peer set,,,,5,Critical,"[FY2025 Annual Report (HKEX, IFRS) - translated, Notes, Note 13 (Borrowings), pp.274-278]",S06,"Filing (HKEX, IFRS) - translated",2026-04-27,2026-08-13,"Sharp increase against a disclosed RMB10,000m cap (37.7% utilization); the single largest deterioration-watch item in the governance picture",True,RF-RPT-003,Monitor cap utilization and independent-bank pricing benchmark disclosure at the next annual report
05-012,HAIER,2026-08-13,05_board-and-shareholder-rights,Related-Party Transactions,"Cash parked with Haier Group Finance Co., % of Group cash",Red,57,% of total Group cash & short-term investments,Dec-2025,not disclosed for prior year in this pool,Elevated,No peer set,No peer set,,,,4,High,"[FY2025 Annual Report (HKEX, IFRS) - translated, Board's Report Connected Transactions, pp.149-155]",S06,"Filing (HKEX, IFRS) - translated",2026-04-27,2026-08-13,Concentrates counterparty/liquidity risk inside the controlling shareholder's own financial arm rather than diversified independent banks,True,RF-RPT-003,Same as 05-011
05-013,HAIER,2026-08-13,05_board-and-shareholder-rights,Related-Party Transactions,Bank loans guaranteed by controlling shareholder,Green,0,RMB mn,Dec-2025,320 (Dec-2024),Improving,No peer set,No peer set,,,,4,Low,"[FY2025 Annual Report (HKEX, IFRS) - translated, Financial Review, p.77-78]",S06,"Filing (HKEX, IFRS) - translated",2026-04-27,2026-08-13,Guarantee exposure fell to zero,False,,None
05-014,HAIER,2026-08-13,05_board-and-shareholder-rights,Takeover Defenses,Poison pill present?,Green,0,boolean,current,N/A,Stable,Russell 2000: 8.4% have one,Better than peer set (no pill vs an 8.4% incidence rate),,,,5,Low,"[Takeover Defenses.xls, Takeover Defenses tab]",S03,CapIQ control-structure export,2026-08-13,2026-08-13,No active poison pill - a shareholder-protective feature,False,,None
05-015,HAIER,2026-08-13,05_board-and-shareholder-rights,Takeover Defenses,Dual-class / unequal voting present?,Green,0,boolean,current,N/A,Stable,No peer set,No peer set,,,,4,Low,"[Takeover Defenses.xls, Takeover Defenses tab - Dual Class Stock: No]",S03,CapIQ control-structure export,2026-08-13,2026-08-13,"One-share-one-vote across A/H listings, not a dual-class structure",False,,None
05-016,HAIER,2026-08-13,05_board-and-shareholder-rights,Takeover Defenses,Cumulative voting for board seats?,Green,1,boolean,current,N/A,Stable,Russell 2000: 3.4% have this,Better than peer set (3.4% incidence rate),,,,5,Medium,"[Takeover Defenses.xls, Corporate Governance tab]",S03,CapIQ control-structure export,2026-08-13,2026-08-13,"Minority-protective mechanism, uncommon among peers",False,,None
05-017,HAIER,2026-08-13,05_board-and-shareholder-rights,Takeover Defenses,Shareholder threshold to call a special meeting,Green,10,%,current,N/A,Stable,Russell 2000: 46.3% of companies allow shareholders to call special meetings at all,Better than peer set (low 10% threshold vs peers where many companies don't allow this right at all),13,15,0,5,Medium,"[Takeover Defenses.xls, Corporate Governance tab]",S03,CapIQ control-structure export,2026-08-13,2026-08-13,Low threshold is shareholder-protective,False,,None
05-018,HAIER,2026-08-13,05_board-and-shareholder-rights,Takeover Defenses,Golden parachutes / CEO change-of-control agreement / executive severance,Green,0,boolean (none present),current,N/A,Stable,No peer set,No peer set,,,,5,Low,"[Takeover Defenses.xls, Corporate Governance tab]",S03,CapIQ control-structure export,2026-08-13,2026-08-13,None of the three entrenchment-adjacent executive-protection devices are present,False,,None
05-019,HAIER,2026-08-13,05_board-and-shareholder-rights,Shareholder Voting,AGM votes-against data available?,Insufficient Data,,,Jun-2026 AGM,N/A,N/A,No peer set,No peer set,5,10,0,2,Medium,"[Key Developments.xls, 2026-06-24 AGM entry]",S04,CapIQ material-event log,2026-08-13,2026-08-13,"Only the agenda and pass/fail outcome are in the pool, not vote tallies by resolution",False,,Obtain the poll/scrutinizer results announcement for the Jun-2026 AGM if it becomes available
05-020,HAIER,2026-08-13,05_board-and-shareholder-rights,Shareholder Voting,Net share-count / dilution trend,Green,-0.5,"% change, Dec-2024 to Mar-2026",trailing ~15 months,N/A,Improving (declining share count),No peer set,No peer set,,,,4,Medium,"[business-model/11_capital-allocation-governance.md section 1; Financials.xls, Historical Capitalization tab]",S07,Cross-module,2026-08-13,2026-08-13,Buybacks outrunning modest annual issuance; employee-share-plan buyback has a built-in cancellation backstop,False,,None
05-021,HAIER,2026-08-13,05_board-and-shareholder-rights,Minority-Shareholder Protection,Structurally unaligned controlling owner (RF-OWN-004 cross-check),Not Applicable,0,boolean,current,N/A,Stable,No peer set,No peer set,,,,3,Low,[business-model/01_disqualifier-scan.md Integrity note; business-model/11_capital-allocation-governance.md section 1; own read - 04_ownership-and-insider-behavior.md not yet produced in this run],S08,Cross-module,2026-08-13,2026-08-13,"Haier Group Corporation is a collectively-owned enterprise, not a central-government SOE, not a listed subsidiary of an unrelated value-maximizing parent, and not a sprawling unrelated conglomerate - no RF-OWN-004 floor applies on this agent's own read",False,,Reconcile against 04_ownership-and-insider-behavior.md once it is produced
06-001,HAIER,2026-08-13,06_candor-and-disclosure-quality,Owning the Misses,FY2025 EPS miss (-7.1%) - was the drag named specifically in filings?,Green,-7.1,% EPS surprise,FY2025,pre-print consensus,Named specifically,No peer set,No peer set,10,15,0,4,High,"[earnings/04_guidance-consensus.md section 6; FY2025 Annual Report, Business Review]",S03,Cross-module,2026-08-13,2026-08-13,"Trade-in subsidy fade, property weakness, tariffs all named - candor-positive, but no formal guidance existed to be missed against",False,,None
06-002,HAIER,2026-08-13,06_candor-and-disclosure-quality,Owning the Misses,FQ4 2025 -59% QoQ profit trough - explained as one-off vs seasonal?,Red,-59,% QoQ change,Q4 2025,Q3 2025,Unexplained,No peer set,No peer set,2,10,-3,3,Medium,[earnings/06_earnings-quality.md section 5],S02,Cross-module,2026-08-13,2026-08-13,A real disclosure gap - magnitude of the sequential drop is not addressed in the filing narrative,False,,Monitor whether FY2026 quarterly-equivalent disclosure explains Q4 seasonality
06-003,HAIER,2026-08-13,06_candor-and-disclosure-quality,Owning the Misses,Q1 2026 >10% ex-North-America operating profit growth claim reconciled to a segment P&L?,Red,0,boolean (reconciled),Q1 2026,N/A,Unverified,No peer set,No peer set,3,10,-3,3,High,[earnings/06_earnings-quality.md section 5; earnings/08_earnings-red-flags.md],S10,Filing,2026-04-27,2026-08-13,"Specific favorable statistic offered for the strong segment while the consolidated print missed consensus, with no segment P&L to check it against",True,RF-DISC-001,Reconcile against segment P&L once/if disclosed in a future filing
06-004,HAIER,2026-08-13,06_candor-and-disclosure-quality,Non-GAAP Aggressiveness,Government subsidy labelled non-recurring for 3 consecutive years,Amber,1315.4,"CNY mn, FY2025",FY2023-FY2025,3-year pattern,Stable/recurring,No peer set,No peer set,10,15,-3,5,Medium,[earnings/06_earnings-quality.md sections 4-5],S02,Cross-module,2026-08-13,2026-08-13,Direction is conservative (excluded from adjusted profit) but the non-recurring label is inaccurate given 3 straight years of similar magnitude,True,RF-DISC-002,None - monitoring item
06-005,HAIER,2026-08-13,06_candor-and-disclosure-quality,Non-GAAP Aggressiveness,GAAP-to-adjusted net profit gap direction,Green,-4.9,% (adjusted vs reported),FY2025,FY2023-FY2025,"Stable, conservative",No peer set,No peer set,18,20,0,5,High,[earnings/06_earnings-quality.md section 7],S02,Cross-module,2026-08-13,2026-08-13,Adjusted profit consistently below reported - opposite of typical earnings-inflation non-GAAP pattern,False,,None
06-006,HAIER,2026-08-13,06_candor-and-disclosure-quality,Non-GAAP Aggressiveness,Voluntary ex-SBC supplementary disclosure - substituted for headline or shown as colour?,Green,489.7,CNY mn add-back,FY2025,N/A,Transparent,No peer set,No peer set,8,10,0,4,Low,"[earnings/06_earnings-quality.md sections 4, 8]",S02,Cross-module,2026-08-13,2026-08-13,"Disclosed as supplementary colour only, not substituted for reported/adjusted headline figures; small (2.4% of reported net profit)",False,,None
06-007,HAIER,2026-08-13,06_candor-and-disclosure-quality,Disclosure Transparency,Related-party / financing-arrangement disclosure granularity,Green,33988,CNY mn parked with affiliated finance co.,FY2025,FY2024,"Detailed, quantified",No peer set,No peer set,9,10,0,5,High,[business-model/11_capital-allocation-governance.md section 1],S05,Cross-module,2026-08-13,2026-08-13,"Itemized, quantified, independent-director-reviewed disclosure - a candor-positive area of the filing",False,,"Monitor if related-party borrowing utilization keeps rising toward the RMB10,000mn cap"
06-008,HAIER,2026-08-13,06_candor-and-disclosure-quality,Disclosure Transparency,"Operating KPI disclosure (unit volumes, ASP, quarterly EBITDA)",Red,0,boolean (disclosed),FY2021-FY2025,multi-year,"No change, structural gap",No peer set,No peer set,3,10,-2,5,High,[earnings/06_earnings-quality.md section 1; earnings/08_earnings-red-flags.md],S02,Cross-module,2026-08-13,2026-08-13,"No unit/ASP/quarterly-EBITDA disclosure at any point - a filing-regime structural feature, but it limits outside verifiability of the growth/margin story",False,,"None - structural, not a candor lapse per se"
06-009,HAIER,2026-08-13,06_candor-and-disclosure-quality,Disclosure Transparency,Disclosure quality trend over time (any reduction flagged?),Green,0,boolean (reduction found),FY2023-FY2025,multi-year,Stable,No peer set,No peer set,,,,3,Medium,[business-model/11_capital-allocation-governance.md; earnings/06_earnings-quality.md],S05,Cross-module,2026-08-13,2026-08-13,No evidence found of disclosure getting less transparent over time,False,,None
06-010,HAIER,2026-08-13,06_candor-and-disclosure-quality,Tone in Bad Times,Tone/Q&A evasiveness in worst recent quarter - assessable?,Insufficient Data,,,FQ4 2025 / FQ1 2026,N/A,Not assessable,No peer set,No peer set,,,,5,High,[00_governance-data-triage.md section 5; earnings/04_guidance-consensus.md section 0],S07,Cross-module,2026-08-13,2026-08-13,No verbatim transcript newer than Q3 2019 exists in the pool; cap applied per partial-data rule,False,,Highest-value missing document: an FY2025/Q1 2026-era earnings-call transcript
06-011,HAIER,2026-08-13,06_candor-and-disclosure-quality,Candor Read,Unresolved adverse integrity signal compounding the candor read?,Not Applicable,0,boolean,FY2025,N/A,Stable,No peer set,No peer set,,,,4,Low,[management-governance/01_management-and-track-record.md section 4A],S01,Cross-module,2026-08-13,2026-08-13,No adverse integrity signal was routed from the disqualifier scan - nothing to compound,False,,None
