finding_id,ticker,date,agent,section,question,standardized_verdict,raw_value,unit,current_period,prior_period,trend,peer_benchmark,peer_verdict,score,max_score,penalty,confidence_1_to_5,materiality,evidence,source_id,source_type,source_date,as_of_date,analyst_interpretation,red_flag_triggered,red_flag_id,follow_up_required
04-010,DHER,2026-08-12,04_ownership-and-insider-behavior,Ownership (web context),Naspers/Prosus historical stake and 2026 divestitures,Insufficient Data,16.8,"% (residual stake, web-sourced)",2026-05 to 2026-07,"~26.5% (pre-2026, web-sourced)",Deteriorating (full exit in progress),No peer set,NA,,,,2,High,"Web: Prosus press releases, Reuters (via TradingView), Bloomberg, retrieved 2026-08-12 (unverified)",S6,Web,2026-08-12,2026-08-12,Not sourced to a pool filing - reported as labeled context only; does not trigger RF-OWN-003,False,,Confirm via a pool-sourced WpHG notification or BaFin filing
04-011,DHER,2026-08-12,04_ownership-and-insider-behavior,Ownership (web context),Activist fund (Aspex Management) stake-build and demands,Insufficient Data,15,"% (approximate, web-sourced)",2026-05,N/A,New position,No peer set,NA,,,,2,High,"Web: Reuters (via sahmcapital/TradingView), ESM Magazine, retrieved 2026-08-12 (unverified)",S7,Web,2026-08-12,2026-08-12,Not sourced to a pool filing - caps the recent insider behavior score component per F20 gating,False,,Confirm via a pool-sourced regulatory filing
04-012,DHER,2026-08-12,04_ownership-and-insider-behavior,Market Conduct,Timing gap between Aspex's purchase price and the eventual takeover offer price,Insufficient Data,89,"% implied gap (EUR22.00 to EUR41.50/share, both web-sourced)",2026-05 to 2026-07,N/A,N/A,No peer set,NA,,,,2,High,"Web: Reuters (via sahmcapital/TradingView), Bloomberg, retrieved 2026-08-12 (unverified)",S9,Web,2026-08-12,2026-08-12,"A striking price gap but web-sourced only and involving an outside activist, not a company insider; does not trigger RF-MKT-001/002",False,,Confirm via a pool-sourced trading/price data refresh
04-013,DHER,2026-08-12,04_ownership-and-insider-behavior,Ownership (web context),Founder-CEO's announced departure amid activist pressure,Insufficient Data,1,qualitative (announced departure),2026-05 (reported),N/A,New event,No peer set,NA,,,,2,High,"Web: Bloomberg, Delivery Hero newsroom, MarketScreener, retrieved 2026-08-12 (unverified)",S8,Web,2026-08-12,2026-08-12,"Would materially change the founder-CEO continuity read if confirmed, but is web-sourced only in this pool and must not be treated as a pool-verified fact by this module",False,,Confirm via a future Annual Report / ad-hoc disclosure in the pool
04-014,DHER,2026-08-12,04_ownership-and-insider-behavior,Control Structure,Unaligned-owner test (Filter 6),Not Applicable,0,qualitative,2026-08-12,N/A,N/A,No peer set,NA,,,,4,Medium,Inference from Sections 1 and 4 - not from filings,,Inference,2026-08-12,2026-08-12,No current controlling owner exists; flagged as a forward risk if the tender offer completes without a full squeeze-out,False,,Track deal-completion structure and any squeeze-out threshold outcome
05-001,DHER,2026-08-12,05_board-and-shareholder-rights,Board Composition,Supervisory Board size and structure,Not Applicable,8,members (4 shareholder + 4 employee reps),FY2024,6 members,Increased,No peer set,NA,,,,5,Medium,"FY24 Annual Report, p.12-13",S1,Annual filing,2025-04-25,2025-04-25,"German codetermination-mandated structure, not a discretionary governance choice",False,,None
05-002,DHER,2026-08-12,05_board-and-shareholder-rights,Board Composition,Chair/CEO split,Green,1,structural split (two-tier board),FY2024-2026,Same since 2018 SE conversion,Stable,No peer set,NA,9,10,0,5,Medium,"FY24 Annual Report, p.13, p.17",S1,Annual filing,2025-04-25,2025-04-25,Legally guaranteed separation under the German dual-board system,False,,None
05-003,DHER,2026-08-12,05_board-and-shareholder-rights,Board Composition,Shareholder-representative independence quota met?,Amber,1,of 4 shareholder reps individually named independent,FY2024,N/A,Stable,No peer set,NA,5,10,-3,3,Medium,"FY24 Annual Report, p.14, p.25-26, p.29",S1,Annual filing,2025-04-25,2025-04-25,Compliance is asserted at board level but individual evidentiary detail is thin in the extracted text,False,,Confirm individual independence marks via the Company's published qualification matrix
05-004,DHER,2026-08-12,05_board-and-shareholder-rights,Board Composition,Audit Committee chair independence from controlling shareholders per GCGC,Amber,1,Audit Committee Chair also Prosus Group operating partner,FY2024,N/A,Resolved by departure,No peer set,NA,4,10,-3,4,Medium,"FY24 Annual Report, p.14, p.207",S1,Annual filing,2025-04-25,2025-04-25,Does not breach the letter of the GCGC rule but is a real independence-quality question for the period it existed,False,,Director departed; monitor future Audit Committee chair appointments
05-005,DHER,2026-08-12,05_board-and-shareholder-rights,Board Composition,Audit Committee composition and financial-expertise requirement,Green,2,of 3 members independent per Sections 100(5)/107(4) AktG,FY2024,N/A,Stable,No peer set,NA,8,10,0,5,Medium,"FY24 Annual Report, p.14, p.29",S1,Annual filing,2025-04-25,2025-04-25,Statutory financial-expertise requirement is met and documented,False,,None
05-006,DHER,2026-08-12,05_board-and-shareholder-rights,Tenure & Refreshment,"Supervisory Board churn, FY2024",Red,5,of 8 seats changed,FY2024,FY2023,Deteriorating,No peer set,NA,2,10,-6,5,High,"FY24 Annual Report, p.13, p.17; 01_management-and-track-record.md §2",S1,Annual filing,2025-04-25,2025-04-25,Roughly half the board turning over in one year is a continuity risk regardless of individual reasons,False,,Track board-composition stability in the next Annual Report
05-007,DHER,2026-08-12,05_board-and-shareholder-rights,Tenure & Refreshment,Average director tenure,Amber,2.5,"years (weighted, approximate)",2024-12-31,N/A,Skewed young by 2024 refresh,No peer set,NA,5,10,-2,3,Low,"FY24 Annual Report, p.25",S1,Annual filing,2025-04-25,2025-04-25,Reflects the FY2024 churn more than a deliberate staggered-refreshment policy,False,,None
05-008,DHER,2026-08-12,05_board-and-shareholder-rights,Tenure & Refreshment,Term/age limits in place,Green,12,year term limit / 70 year age limit,FY2024,N/A,Stable,No peer set,NA,6,10,0,4,Low,"FY24 Annual Report, p.25",S1,Annual filing,2025-04-25,2025-04-25,Soft caps limit the strength of this protection since deviations are permitted,False,,None
05-009,DHER,2026-08-12,05_board-and-shareholder-rights,Tenure & Refreshment,Overboarding among directors serving at report date,Green,0,current directors with excessive concurrent mandates,FY2024,Patrick Kolek (departed) held 5+ mandates,Improved,No peer set,NA,7,10,0,3,Low,"FY24 Annual Report, p.207",S1,Annual filing,2025-04-25,2025-04-25,The one overboarded director left the board before the current period,False,,None
05-010,DHER,2026-08-12,05_board-and-shareholder-rights,Related-Party Transactions,RPT expenses as % of FY2024 revenue,Green,0.23,"% (EUR28.4m / EUR12,294.7m)",FY2024,~0.26% (FY2023),"Stable, immaterial",No peer set,NA,9,10,0,5,Low,"FY24 Annual Report, Note 10(d), p.208; business-model/01_disqualifier-scan.md §1",S1,Annual filing,2025-04-25,2025-04-25,Well under the module's Low-materiality threshold,False,,None
05-011,DHER,2026-08-12,05_board-and-shareholder-rights,Related-Party Transactions,RPT approval governance,Green,1,Audit Committee Section 111b AktG approval authority,FY2024,N/A,Stable,No peer set,NA,8,10,0,5,Low,"FY24 Annual Report, p.29",S1,Annual filing,2025-04-25,2025-04-25,"A real, not nominal, approval gate exists",False,,None
05-012,DHER,2026-08-12,05_board-and-shareholder-rights,Related-Party Transactions,Key-management-personnel remuneration disclosure completeness,Green,4.0,"EURm (2.7m MB + 1.3m SB, FY2024)",FY2024,3.4m (FY2023),Rising,No peer set,NA,8,10,0,5,Low,"FY24 Annual Report, Note 10(c), p.207-208",S1,Annual filing,2025-04-25,2025-04-25,Fully quantified and audited,False,,None
05-013,DHER,2026-08-12,05_board-and-shareholder-rights,Takeover Defenses & Voting,Dual-class / unequal voting present?,Green,0,share classes beyond the single class,FY2024,N/A,Stable,No peer set,NA,10,10,0,5,High,"FY24 Annual Report, p.33",S1,Annual filing,2025-04-25,2025-04-25,"One share, one vote - a genuinely minority-protective structure",False,,None
05-014,DHER,2026-08-12,05_board-and-shareholder-rights,Takeover Defenses & Voting,Poison pill / defensive share-issuance authorization present?,Green,0,disclosed defensive mechanism,FY2024,N/A,Stable,No peer set,NA,9,10,0,4,Medium,"FY24 Annual Report, p.32-39",S1,Annual filing,2025-04-25,2025-04-25,No entrenchment machinery found; WpUG board-neutrality rule limits unilateral defense,False,,None
05-015,DHER,2026-08-12,05_board-and-shareholder-rights,Takeover Defenses & Voting,Director election voting standard,Green,1,majority-of-votes-cast standard,FY2024,N/A,Stable,No peer set,NA,8,10,0,4,Medium,"FY24 Annual Report, p.33",S1,Annual filing,2025-04-25,2025-04-25,Consistent with German AktG standard,False,,None
05-016,DHER,2026-08-12,05_board-and-shareholder-rights,Takeover Defenses & Voting,Shareholder right to call a meeting / add agenda items,Insufficient Data,,,FY2024,,,No peer set,NA,,,,1,Low,"Not in pool - general AktG Section 122 background (inference, not from filings)",,Inference,2026-08-12,2026-08-12,Cannot confirm company-specific mechanics from this pool,False,,Locate the Articles of Association's specific provision if a future filing includes it
05-017,DHER,2026-08-12,05_board-and-shareholder-rights,Takeover Defenses & Voting,Change-of-control equity acceleration for Management Board,Amber,1,full immediate vesting of RSUs/PSUs/options on change-of-control resignation,FY2024,N/A,Now live given the Uber tender,No peer set,NA,5,10,-2,5,High,"FY24 Annual Report, p.39-40",S1,Annual filing,2025-04-25,2025-04-25,"A real conflict of interest for management as the Uber deal proceeds, though disclosed and standard-form",False,,Monitor Management Board conduct/disclosure through deal completion
05-018,DHER,2026-08-12,05_board-and-shareholder-rights,Shareholder Voting,"AGM say-on-pay approval, Compensation Report 2023",Green,93.05,% approval,2024 AGM,N/A,,No peer set,NA,8,10,0,5,Medium,"FY24 Annual Report, p.41",S1,Annual filing,2024-06-19,2024-06-19,Opposition well under the module's >20% high-opposition threshold,False,,None
05-019,DHER,2026-08-12,05_board-and-shareholder-rights,Shareholder Voting,Breadth of AGM voting-results disclosure in this pool,Amber,1,of an unknown total number of 2024 AGM resolutions disclosed,2024 AGM,,,No peer set,NA,4,10,-2,2,Medium,"FY24 Annual Report, p.41",S1,Annual filing,2025-04-25,2025-04-25,Cannot rule out higher opposition on other resolutions not reproduced here,False,,Pull the full AGM voting-results table from the Company's website
05-020,DHER,2026-08-12,05_board-and-shareholder-rights,Shareholder Voting,"Five-year dilution, shares outstanding",Amber,49.6,"% increase (199.3m to 298.2m, 2020-2025), zero buybacks",FY2020-FY2025,,Deteriorating,No peer set,NA,4,10,-3,5,High,business-model/11_capital-allocation-governance.md §1,S4,Cross-module,2026-08-12,2026-08-12,"Real, cumulative dilution cost to existing shareholders",False,,Track FY2026 share count
05-021,DHER,2026-08-12,05_board-and-shareholder-rights,Minority-Shareholder Protection,Forward risk: post-closing squeeze-out / domination-agreement exposure from the Uber tender,Red,1,"live process, Uber economic stake stated to reach >50%",2026-07-16,N/A,Emerging,No peer set,NA,1,10,-6,4,Critical,"Uber Technologies, Inc., Delivery Hero SE - M&A Call, Jul 16 2026, p.8",S2,Deal transcript,2026-07-16,2026-07-16,The single biggest forward risk to remaining minority holders,False,RF-OWN-004 (not yet triggered - monitor at deal close),Track tender-acceptance level and any squeeze-out or domination-agreement announcement
05-022,DHER,2026-08-12,05_board-and-shareholder-rights,Disqualifier Deference,Auditor going-concern note (Glovo Spain) - board/shareholder-rights relevance,Not Applicable,1,hard disqualifier already adjudicated upstream,FY2024,N/A,,No peer set,NA,,,,5,Critical,business-model/01_disqualifier-scan.md §1-3,S3,Cross-module,2026-08-12,2025-04-25,"Not a board-structure defect, but caps the overall stewardship verdict downstream",False,,None - owned by business-model/01_disqualifier-scan
06-001,DHER,2026-08-12,06_candor-and-disclosure-quality,Owning the Misses,FY2025 FCF miss communicated candidly on direct Q&A pressure?,Amber,1,qualitative,FY2025 call,,Mixed,No peer set,NA,5,10,-2,4,High,"FY2025 Earnings Call transcript, Mar 26 2026, p.5, p.7",S1,Earnings transcript,2026-03-26,2026-03-26,"Direct Q&A answer given, but unprompted framing omits the ~EUR600-650m normalized gap",False,,Track FY2026 FCF guidance language
06-002,DHER,2026-08-12,06_candor-and-disclosure-quality,Owning the Misses,Was the absolute FY2025 statutory net loss spoken aloud in prepared remarks?,Red,0,binary,FY2025 call,FY2024,Deteriorating disclosure practice,No peer set,NA,2,10,-5,5,High,"FY2025 Earnings Call transcript, Mar 26 2026, p.5",S1,Earnings transcript,2026-03-26,2026-03-26,Only the EUR183m YoY improvement delta was verbalized; the EUR782.9m loss base was never stated,True,RF-DISC-001,Check FY2026 call for whether absolute net result is stated
06-003,DHER,2026-08-12,06_candor-and-disclosure-quality,Owning the Misses,Was the path-to-profitability claim qualified as Adjusted-EBITDA-specific vs GAAP?,Red,0,binary,FY2025 call,,,No peer set,NA,2,10,-5,4,High,"FY2025 Earnings Call transcript, Mar 26 2026, p.4",S1,Earnings transcript,2026-03-26,2026-03-26,Profitable-growth claim rests entirely on Adjusted EBITDA; GAAP operating profit unmentioned,True,RF-DISC-001,None
06-004,DHER,2026-08-12,06_candor-and-disclosure-quality,Non-GAAP Aggressiveness,Goodwill impairment recurring every year (5 of 5)?,Red,5,of 5 fiscal years,FY2021-2025,,Persistent,No peer set,NA,1,10,-6,5,High,earnings/06_earnings-quality.md §5,S4,Cross-module,2026-08-12,2026-08-12,Never a genuine one-off given its recurrence,True,RF-DISC-002,Monitor FY2026
06-005,DHER,2026-08-12,06_candor-and-disclosure-quality,Non-GAAP Aggressiveness,GAAP-to-Adjusted EBITDA gap as pct of adjusted figure,Red,66,pct (FY2025); >100 pct (FY2024),FY2025,FY2024,Persistently large,No peer set,NA,2,10,-6,5,High,"earnings/06_earnings-quality.md §4, §7",S4,Cross-module,2026-08-12,2026-08-12,Far above the 15pct-of-GAAP-earnings scrutiny threshold,True,RF-DISC-002,None
06-006,DHER,2026-08-12,06_candor-and-disclosure-quality,Disclosure Transparency,FCF definition changed to exclude extraordinary outflows effective Jan 1 2025,Amber,1,binary,FY2025,FY2024,Reduced comparability,No peer set,NA,3,10,-4,4,High,FY24 Annual Report footnote 13; earnings/06_earnings-quality.md §5,S3,Annual filing,2025-04-25,2026-08-12,Comparability-reducing change adopted the year exclusions first mattered most,False,,Watch FY2026 audited filing
06-007,DHER,2026-08-12,06_candor-and-disclosure-quality,Disclosure Transparency,Segment profit disclosed only on adjusted basis with large unallocated bridge,Amber,683.0,EURm unallocated bridge,FY2024-2025,,Persistent,No peer set,NA,4,10,-3,4,Medium,business-model/12_red-flags-sweep.md,S7,Cross-module,2026-08-12,2026-08-12,Limits segment-level GAAP transparency,False,,None
06-008,DHER,2026-08-12,06_candor-and-disclosure-quality,Q&A Transparency,Was the FCF-exclusion methodology answered directly when pressed?,Green,1,binary,FY2025 call,,,No peer set,NA,8,10,0,4,Medium,"FY2025 Earnings Call transcript, Mar 26 2026, p.7",S1,Earnings transcript,2026-03-26,2026-03-26,"Specific, non-evasive answer given on request",False,,None
06-009,DHER,2026-08-12,06_candor-and-disclosure-quality,Q&A Transparency,Was the Korea 40pct order-growth data point handled directly or deflected?,Amber,1,binary,FY2025 call,,,No peer set,NA,5,10,-2,4,Low,"FY2025 Earnings Call transcript, Mar 26 2026, p.8",S1,Earnings transcript,2026-03-26,2026-03-26,"Initial deflection as external data, then downplayed own press-released figure once corrected",False,,None
06-010,DHER,2026-08-12,06_candor-and-disclosure-quality,Q&A Transparency,Was the Uber process-overhang question answered plainly?,Green,1,binary,FY2025 call,,,No peer set,NA,8,10,0,4,Medium,"FY2025 Earnings Call transcript, Mar 26 2026, p.7",S1,Earnings transcript,2026-03-26,2026-03-26,"Direct, non-spun answer",False,,None
06-011,DHER,2026-08-12,06_candor-and-disclosure-quality,Disclosure Timeliness,Age of most recent audited annual filing vs most recent transcript,Amber,15.6,months (filing) vs 4.6 months (transcript),2026-08-12,,,No peer set,NA,6,10,-2,5,Medium,00_governance-data-triage.md §5C,S8,Cross-module,2026-08-12,2026-08-12,No FY2025 audited annual report in the pool yet,False,,Confirm FY2025 Annual Report publication timing
06-012,DHER,2026-08-12,06_candor-and-disclosure-quality,Specificity vs Boilerplate,Are operating KPIs disclosed with genuine specificity?,Green,1,qualitative,FY2025-Q1 2026 calls,,,No peer set,NA,7,10,0,4,Medium,FY2025 Earnings Call transcript p.4-6; Q1 2026 call p.4-6,S1,Earnings transcript,2026-04-30,2026-04-30,"Specific, checkable operating metrics disclosed each period",False,,None
06-013,DHER,2026-08-12,06_candor-and-disclosure-quality,Disclosure Transparency,Genuine transparency point: SASB data-breach disclosure,Green,8,breaches disclosed,FY2024,,,No peer set,NA,7,10,0,4,Medium,"FY24 Annual Report, SASB Index, p.241",S3,Annual filing,2025-04-25,2025-04-25,A disclosure most companies would omit,False,,None
