finding_id,ticker,date,agent,section,question,standardized_verdict,raw_value,unit,current_period,prior_period,trend,peer_benchmark,peer_verdict,score,max_score,penalty,confidence_1_to_5,materiality,evidence,source_id,source_type,source_date,as_of_date,analyst_interpretation,red_flag_triggered,red_flag_id,follow_up_required
04-009,NHY,2026-07-19,04_ownership-and-insider-behavior,Pledging & Encumbrance,"Is any State or insider share pledged, encumbered, or subject to a lien?",Green,0,% pledged,FY2025,Not applicable,Stable (clean),No peer set,N/A,20,20,0,5,Low,"[integrated-annual-report-2025.pdf — zero hits for pledg/encumbrance/lien]; [business-model/01_disqualifier-scan.md, row 2]",S1/S4,Audited annual report / cross-module,2026-02-12 / 2026-07-19,2025-12-31,"Clean, convergent read — no pledging red flag.",False,,None
04-010,NHY,2026-07-19,04_ownership-and-insider-behavior,Control Structure,Does Hydro have dual-class or super-voting shares?,Green,1,share class,FY2025,Same historically,Stable,No peer set,N/A,10,10,0,5,Low,"[integrated-annual-report-2025.pdf, NUES Report §4, p.293]",S1,Audited annual report,2026-02-12,2025-12-31,Formally equal treatment of all shareholders by voting right.,False,,None
04-011,NHY,2026-07-19,04_ownership-and-insider-behavior,Control Structure,Has the State's blocking stake affected the Board's takeover-defense posture?,Amber,34.26,% (blocking-minority threshold),FY2025,Same historically,Stable,No peer set,N/A,5,10,0,5,Medium,"[integrated-annual-report-2025.pdf, NUES Report §14, p.293]",S1,Audited annual report,2026-02-12,2025-12-31,"The State's stake functions as a de facto, informal takeover deterrent, confirming its blocking-minority control status.",False,,Monitor for formalization of takeover-defense principles if the State's stake changes.
04-012,NHY,2026-07-19,04_ownership-and-insider-behavior,Market Conduct,Is there pool evidence of insider selling before weak results or unusual pre-announcement price/volume moves?,Insufficient Data,0,events found,Last 12 months,Not applicable,Not enough history,No peer set,N/A,0,0,0,1,Low,Confirmed absent from data/NHY/,S7,In-module triage,2026-07-19,2026-07-19,Cannot assess trade-timing; no red flag raised absent pool evidence.,False,,Request Oslo Børs surveillance/exchange-clarification announcements if any exist.
04-013,NHY,2026-07-19,04_ownership-and-insider-behavior,Market Conduct,Is there evidence of a high-quality institutional holder exiting?,Green,,qualitative,2026-07-18,FY2025 (2025-12-31),Stable,No peer set,N/A,8,10,0,4,Low,"[integrated-annual-report-2025.pdf, p.64]; [NorskHydroASAOBNHY_PublicCompany.pdf, Top Holders, 2026-07-18]",S1/S2,Audited annual report / vendor export,2026-02-12 / 2026-07-18,2026-07-18,"BlackRock, Nordea, Storebrand positions essentially unchanged; Vanguard's absence from the CIQ top-5 is a table-truncation artifact, not a proven exit.",False,,Obtain a fuller CIQ/VPS holder list beyond the top 5 to confirm Vanguard's current position.
05-001,NHY,2026-07-19,05_board-and-shareholder-rights,Board Composition,Board size,Green,11,members,FY2025,,Not enough history,No peer set,No peer set — relative governance not assessed,8,10,0,5,Low,"[integrated-annual-report-2025.pdf, NUES Report §8, p.295]",S1,Audited annual report,2026-02-12,2025-12-31,Board size within a normal range for a large-cap industrial company,False,,None
05-002,NHY,2026-07-19,05_board-and-shareholder-rights,Board Composition,Independent-director % (shareholder-elected basis),Green,100,% of shareholder-elected seats,FY2025,,Not enough history,No peer set,No peer set,16,20,0,5,High,"[integrated-annual-report-2025.pdf, NUES Report §8, p.295]",S1,Audited annual report,2026-02-12,2025-12-31,Every shareholder-elected director is independent of management; whole-board ratio (incl. employee reps) is 63.6%,False,,None
05-003,NHY,2026-07-19,05_board-and-shareholder-rights,Board Composition,Chair / CEO split,Green,1,fully split roles,FY2025-2026,,Not enough history,No peer set,No peer set,10,10,0,5,High,"[Norsk Hydro ASA OB NHY Board Members export, ""Bjerke, Rune""]",S2,Capital IQ export,2026-07-18,2026-07-18,"Independent, non-executive Chair separate from executive CEO",False,,None
05-004,NHY,2026-07-19,05_board-and-shareholder-rights,Board Composition,Audit Committee independence,Amber,3,of 4 members independent,FY2025,,Not enough history,No peer set,No peer set,10,15,-3,4,Medium,"[integrated-annual-report-2025.pdf, NUES Report §9, p.295-296, footnote 1]",S1,Audited annual report,2026-02-12,2025-12-31,"One of four Audit Committee seats is an employee-representative director; company footnotes that this does not adversely affect independence, but it is not a fully independent-director committee",False,,Track whether the employee-representative seat rotates off the Audit Committee at the next refresh
05-005,NHY,2026-07-19,05_board-and-shareholder-rights,Board Composition,Remuneration Committee independence,Amber,2,of 3 members independent,FY2025,,Not enough history,No peer set,No peer set,8,15,-2,4,Medium,"[integrated-annual-report-2025.pdf, NUES Report §9, p.295]",S1,Audited annual report,2026-02-12,2025-12-31,"One of three seats is an employee-representative director; standard under the Norwegian co-determination model, not a conflict-of-interest issue, but not a fully independent committee",False,,None
05-006,NHY,2026-07-19,05_board-and-shareholder-rights,Board Composition,Nomination Committee — largest shareholders directly represented,Amber,2,of the two largest shareholders hold seats,FY2025,,Not enough history,No peer set,No peer set,,,,5,Medium,"[integrated-annual-report-2025.pdf, NUES Report §7, p.295]",S1,Audited annual report,2026-02-12,2025-12-31,Standard Nordic practice; gives the state and GPFN structural influence over the board-candidate slate even though neither sits on the Board itself,False,,Monitor Nomination Committee slate recommendations for any pattern favoring state-preferred candidates
05-007,NHY,2026-07-19,05_board-and-shareholder-rights,Tenure & Refreshment,Average shareholder-elected director tenure,Green,4.1,years,FY2025-2026,,Not enough history,No peer set,No peer set,12,15,0,5,Medium,[Norsk Hydro ASA OB NHY Board Members export],S2,Capital IQ export,2026-07-18,2026-07-18,"Healthy, not stale",False,,None
05-008,NHY,2026-07-19,05_board-and-shareholder-rights,Tenure & Refreshment,Longest-tenured director also chairs Audit Committee,Amber,10,years on Board,FY2025-2026,,Not enough history,No peer set,No peer set,5,10,-3,4,Medium,"[Norsk Hydro ASA OB NHY Board Members export, ""Wiinholt, Marianne""]",S2,Capital IQ export,2026-07-18,2026-07-18,"Some governance codes flag ~9+ years as an independence-review trigger; Norway's NUES has no such numeric rule and the company affirms her independence, but this is worth watching",False,,Confirm at next NUES report whether an independence re-assessment was performed for Wiinholt
05-009,NHY,2026-07-19,05_board-and-shareholder-rights,Tenure & Refreshment,Recent board refreshment,Green,3,new shareholder-elected directors in 2 years,2024-2025,,Improving,No peer set,No peer set,10,10,0,5,Medium,[Norsk Hydro ASA OB NHY Board Members export],S2,Capital IQ export,2026-07-18,2026-07-18,Genuine refresh — over 40% of the shareholder-elected bench is new since 2024,False,,None
05-010,NHY,2026-07-19,05_board-and-shareholder-rights,Tenure & Refreshment,Overboarding — concurrent directorships,Amber,5,other boards (Wahl); 4 other boards (Gundersen),2025-2026,,Not enough history,No peer set,No peer set,6,10,-4,4,Medium,"[Norsk Hydro ASA OB NHY Board Members export, ""Wahl, Kim"" and ""Gundersen, Espen""]",S2,Capital IQ export,2026-07-18,2026-07-18,"Meaningful other-board time commitment for two directors, one of whom (Gundersen) also chairs another listed company (Kid ASA) and sits on Hydro's Audit Committee",False,,Monitor attendance records for Wahl and Gundersen at the next annual report
05-011,NHY,2026-07-19,05_board-and-shareholder-rights,Related-Party Transactions,Total disclosed RPT vs revenue,Green,0.27,% of FY2025 revenue,FY2025,,Not enough history,No peer set,No peer set,18,20,0,5,Low,"[integrated-annual-report-2025.pdf, Note 9.1, p.198]",S1,Audited annual report,2026-02-12,2025-12-31,Well inside the Low materiality band (<1% of revenue); no leakage channel to a controlling insider exists,False,,None
05-012,NHY,2026-07-19,05_board-and-shareholder-rights,Related-Party Transactions,State (34.5% shareholder) treated as related party; preferential terms?,Green,0,preferential terms disclosed,FY2025,,Not enough history,No peer set,No peer set,,,,4,Medium,"[integrated-annual-report-2025.pdf, Note 9.1, p.198]",S1,Audited annual report,2026-02-12,2025-12-31,No preferential pricing/terms disclosed for state-related dealings; board asserts arm's length,False,,None
05-013,NHY,2026-07-19,05_board-and-shareholder-rights,Related-Party Transactions,Board attestation on materiality of 2025 RPTs,Green,1,explicit board statement,FY2025,,Not enough history,No peer set,No peer set,,,,5,Medium,"[integrated-annual-report-2025.pdf, NUES Report §9, p.296]",S1,Audited annual report,2026-02-12,2025-12-31,"Direct board-level attestation, cross-checked against business-model/01_disqualifier-scan's independent test",False,,None
05-014,NHY,2026-07-19,05_board-and-shareholder-rights,Takeover Defenses,Poison pill present?,Green,0,defense mechanisms,FY2025,,Not enough history,No peer set,No peer set,15,15,0,5,High,"[integrated-annual-report-2025.pdf, NUES Report §14, p.297]",S1,Audited annual report,2026-02-12,2025-12-31,Explicitly disclosed absence of any acquisition-defense mechanism,False,,None
05-015,NHY,2026-07-19,05_board-and-shareholder-rights,Takeover Defenses,Dual-class / unequal voting,Green,0,share classes with unequal rights,FY2025,,Not enough history,No peer set,No peer set,8,8,0,5,High,"[integrated-annual-report-2025.pdf, NUES Report §4-5, p.294; Note 9.1, p.198]",S1,Audited annual report,2026-02-12,2025-12-31,"One share, one vote, including for the state's stake",False,,None
05-016,NHY,2026-07-19,05_board-and-shareholder-rights,Takeover Defenses,"Board declined to adopt takeover-bid handling principles, citing state's blocking stake",Amber,34.26,% state ownership cited as reason,FY2025,,Not enough history,No peer set,No peer set,4,10,-6,5,High,"[integrated-annual-report-2025.pdf, NUES Report §14, p.297]",S1,Audited annual report,2026-02-12,2025-12-31,"The practical takeover deterrent at Hydro is the size of the state's holding, not a company-adopted defense — disclosed, but a real constraint on contestability of control",True,RF-OWN-004,Cross-check against 04_ownership-and-insider-behavior's Filter 6 read once that agent runs
05-017,NHY,2026-07-19,05_board-and-shareholder-rights,Takeover Defenses,Majority vs plurality director-election standard,Insufficient Data,,,FY2025,,Not enough history,No peer set,No peer set,,,,2,Low,"[integrated-annual-report-2025.pdf, NUES Report §6, p.294-295]",S1,Audited annual report,2026-02-12,2025-12-31,Not disclosed in the pool,False,,Confirm the voting standard from Hydro's Articles of Association (not in pool)
05-018,NHY,2026-07-19,05_board-and-shareholder-rights,Takeover Defenses,Shareholder right to call an extraordinary meeting / act by written consent,Insufficient Data,,,FY2025,,Not enough history,No peer set,No peer set,,,,2,Medium,"[integrated-annual-report-2025.pdf, NUES Report §6, p.294]",S1,Audited annual report,2026-02-12,2025-12-31,Written-proposal right for agenda items is disclosed; the statutory threshold to demand an extraordinary general meeting is not restated in this filing,False,,Confirm via Hydro's Articles of Association or a future filing
05-019,NHY,2026-07-19,05_board-and-shareholder-rights,Shareholder Voting,"AGM quorum, May 2025 meeting",Green,80.02,% of voting share capital represented,FY2025 (May 2025 AGM),,Not enough history,No peer set,No peer set,,,,5,Medium,"[integrated-annual-report-2025.pdf, ""The Hydro share,"" p.2959]",S1,Audited annual report,2026-02-12,2025-05-09,Strong quorum/engagement level,False,,None
05-020,NHY,2026-07-19,05_board-and-shareholder-rights,Shareholder Voting,AGM vote-tally / votes-against data availability,Insufficient Data,0,resolutions with disclosed vote breakdown,FY2025-2026,,Not enough history,No peer set,No peer set,4,10,-6,1,High,"[management-governance/00_governance-data-triage.md, row ""AGM voting""]",S6,In-module input,2026-07-19,2026-07-19,"No scrutinizer/vote-tally data in the pool for either the May 2025 or May 2026 AGM; cannot assess minority opposition to pay, RPT, or director resolutions",False,RF-SHR-001,Obtain the Oslo Børs stock-exchange announcement of AGM resolutions/vote tallies for both meetings
05-021,NHY,2026-07-19,05_board-and-shareholder-rights,Shareholder Voting,Dilution / net share-count trend,Green,-4.2,"% change, shares outstanding 2021-2025",FY2021-FY2025,"2,051m (2021)",Improving (declining share count),No peer set,No peer set,13,15,0,5,Medium,"[business-model/11_capital-allocation-governance.md, ""Net share count trajectory"" row]",S4,Cross-module input,2026-07-19,2025-12-31,"Buybacks exceed employee-plan issuance every year; no preferential allotment, warrants, or QIP-style dilution mechanism exists in this regime",False,RF-SHR-002,None
06-001,NHY,2026-07-19,06_candor-and-disclosure-quality,Owning the Misses,Recycling/Extrusions 2025 EBITDA target miss — owned or obscured?,Green,1,miss stated in mgmt's own words,FY2025,2025 target set earlier in year,Stable (consistent plain disclosure),No peer set,No peer set — relative candor not assessed,10,10,0,5,High,"[nhy-investor-day-2025.pdf, p.6; integrated-annual-report-2025.pdf, ""Letter to stakeholders,"" p.5]",S4,Investor presentation,2025-11-27,2025-11-27,Metric not redefined after the miss — a genuine ownership signal,False,,Track whether the same plain disclosure recurs if FY2026 targets are also missed
06-002,NHY,2026-07-19,06_candor-and-disclosure-quality,Owning the Misses,FY2025 capex guidance cut — disclosed or buried?,Green,1.5,"NOK billion cut, disclosed",FY2025,Original NOK 15bn plan,Stable,No peer set,No peer set,8,10,0,5,Medium,"[integrated-annual-report-2025.pdf, ""Letter to stakeholders,"" p.4]",S3,Audited annual report,2026-02-12,2025-12-31,Cause and size of the revision both named explicitly,False,,None
06-003,NHY,2026-07-19,06_candor-and-disclosure-quality,Owning the Misses,FQ4 2025 reported net loss vs adjusted net income — explained live on the call?,Green,-2.2,NOK billion reported net loss vs +1.7bn adjusted,FQ4 2025,FQ3 2025 adjusted net income NOK 1.9bn,Deteriorating (weakest quarter in the pool),No peer set,No peer set,9,10,0,5,High,"[Norsk Hydro ASA, Q4 2025 Earnings Call transcript, 2026-02-13, Presentation]",S1,Earnings transcript (verbatim),2026-02-13,2026-02-13,CFO itemized every adjusting item with exact NOK figures rather than citing only the adjusted headline,False,,None
06-004,NHY,2026-07-19,06_candor-and-disclosure-quality,Owning the Misses,Q1 2026 negative free cash flow — volunteered or omitted?,Green,-4,NOK billion FCF,Q1 2026,Q4 2025 FCF +NOK 4.6bn,"Deteriorating (single-quarter, seasonal working-capital driven)",No peer set,No peer set,9,10,0,5,High,"[Norsk Hydro ASA, Q1 2026 Earnings Call transcript, 2026-04-29, Presentation]",S2,Earnings transcript (verbatim),2026-04-29,2026-04-29,"Stated in the CEO's own opening highlights alongside the EBITDA beat, not deferred",False,,Track whether Q2 2026 FCF normalizes as guided
06-005,NHY,2026-07-19,06_candor-and-disclosure-quality,Owning the Misses,"Fatal safety incident (Alunorte, 30-Mar-2026) — tone and ownership",Green,1,fatality disclosed and addressed first,Q1 2026,N/A,Not enough history,No peer set,No peer set,5,5,0,5,Critical,"[Norsk Hydro ASA, Q1 2026 Earnings Call transcript, 2026-04-29, Presentation]",S2,Earnings transcript (verbatim),2026-04-29,2026-04-29,Led the call before financial content; explicit conditional commitment to act if the investigation finds fault,False,,Confirm investigation outcome and any disclosed corrective action in the next reporting period
06-006,NHY,2026-07-19,06_candor-and-disclosure-quality,Non-GAAP Aggressiveness,"Recurring ""one-off"" rationalization/closure charge — genuinely one-off?",Amber,1795,"NOK million, FY2025 (vs 265 FY2023, 407 FY2024)",FY2023-FY2025,Growing every year,Deteriorating (charge size rising),No peer set,No peer set,8,20,-6,5,High,"[earnings/06_earnings-quality.md, §4-§5, §8]",S5,Cross-module input,2026-07-19,2025-12-31,"Labelled non-recurring every year despite recurring every year and growing — an adjustment-discipline concern, though fully disclosed and audited",True,RF-DISC-002,Track whether FY2026 restructuring add-back shrinks or keeps growing
06-007,NHY,2026-07-19,06_candor-and-disclosure-quality,Non-GAAP Aggressiveness,Net income/EPS reported-vs-adjusted gap — magnitude and trend,Amber,180,"% gap (FY2023, reported below adjusted); 84% FY2024; 34% FY2025",FY2023-FY2025,Narrowing but still large,Improving (gap shrinking) but still material,No peer set,No peer set,4,10,-3,5,High,"[earnings/06_earnings-quality.md, §7, §10]",S5,Cross-module input,2026-07-19,2025-12-31,Reported bottom-line EPS is an unreliable standalone read of any single year's earnings power for this company,False,,Continue cross-checking reported vs adjusted net income every quarter
06-008,NHY,2026-07-19,06_candor-and-disclosure-quality,Disclosure Transparency,Segment forward-bridge granularity,Green,5,segments with quantified NOK/USD forward bridges each quarter,FQ1 2026,Same granularity in FQ4 2025,Stable to improving,No peer set,No peer set,9,10,0,4,Medium,"[Q1 2026 transcript, presentation section; earnings/04_guidance-consensus.md §2]",S2,Earnings transcript (verbatim),2026-04-29,2026-04-29,Materially more specific than boilerplate segment commentary,False,,None
06-009,NHY,2026-07-19,06_candor-and-disclosure-quality,Disclosure Transparency,Maintenance vs growth capex split disclosed?,Amber,0,split disclosed (N),FY2023-FY2025,Same gap in all years shown,"Stable (persistent gap, not worsening)",No peer set,No peer set,5,10,-2,4,Medium,"[earnings/06_earnings-quality.md, §1, footnote 3]",S5,Cross-module input,2026-07-19,2025-12-31,"A genuine, unchanging disclosure gap that forces FCF analysis onto a blunter total-capex proxy",False,,Request the maintenance/growth capex split in a future filing or investor-day disclosure
06-010,NHY,2026-07-19,06_candor-and-disclosure-quality,Tone in Bad Times,Q&A directness in the worst reported quarter (FQ4 2025),Green,6,"of 6 analyst questions answered with specific figures or an honest ""too early to conclude""",FQ4 2025,N/A,Not enough history,No peer set,No peer set,14,15,0,5,High,"[Norsk Hydro ASA, Q4 2025 Earnings Call transcript, 2026-02-13, Q&A section]",S1,Earnings transcript (verbatim),2026-02-13,2026-02-13,"No deflection to ""follow up offline""; genuine uncertainty (H2 extrusion demand) stated as uncertainty rather than spun into false confidence",False,,None
06-011,NHY,2026-07-19,06_candor-and-disclosure-quality,KPI Consistency,Has management changed a KPI definition after underperformance?,Green,0,KPI redefinitions found,FY2023-FY2025,N/A,Stable,No peer set,No peer set,15,20,0,4,Medium,"[nhy-investor-day-2025.pdf, p.6; integrated-annual-report-2025.pdf, ""Letter to stakeholders,"" p.4-5; earnings/04_guidance-consensus.md, §2]",S4,Investor presentation,2025-11-27,2025-12-31,"ARoaCE, improvement-program NOK target, and capex guidance are tracked on the same terms year to year; the Recycling/Extrusions miss was reported against its original metric, not a softened replacement",False,,Continue tracking whether the postponed 2030 targets are eventually restated on easier terms
